eventual consistency  (The system guarantees eventual consistency.)	nhất quán theo thời gian	Tech	B2
idempotent  (Make the endpoint idempotent.)	không thay đổi kết quả khi gọi nhiều lần  |  🇺🇸 🇬🇧 /aɪ.dəmˈpoʊ.tənt/	Tech	B2
observability  (Improve observability with distributed tracing.)	khả năng quan sát hệ thống	Tech	B2
telemetry  (Collect telemetry from all services.)	thu thập dữ liệu vận hành từ xa	Tech	B2
tracing  (Distributed tracing helps find bottlenecks.)	truy vết phân tán  |  🇺🇸 🇬🇧 /ˈtɹeɪsɪŋ/	Tech	B2
metrics  (Export metrics to Prometheus.)	số liệu đo lường hệ thống	Tech	B2
alerting  (Set up alerting for error spikes.)	cảnh báo tự động	Tech	B2
incident  (We had a P1 incident last night.)	sự cố nghiêm trọng  |  🇺🇸 🇬🇧 /ˈɪn.sɪ.dənt/	Tech	B2
postmortem  (Write a postmortem after each incident.)	báo cáo phân tích sự cố sau khi xảy ra	Tech	B2
SLA  (Our SLA is 99.9% uptime.)	thỏa thuận mức dịch vụ (Service Level Agreement)	Tech	B2
SLO  (Define SLOs before writing the SLA.)	mục tiêu mức dịch vụ (Service Level Objective)	Tech	B2
SLI  (Choose the right SLIs to measure.)	chỉ số mức dịch vụ (Service Level Indicator)	Tech	B2
rate limiting  (Enable rate limiting on the public API.)	giới hạn tốc độ truy cập	Tech	B2
throttling  (Throttling prevents API abuse.)	kiểm soát lưu lượng, giảm tốc	Tech	B2
circuit breaker  (Add a circuit breaker to the payment service.)	cầu dao ngắt tự động khi lỗi liên tiếp	Tech	B2
retry policy  (Configure the retry policy for failed requests.)	chính sách thử lại khi thất bại	Tech	B2
dead letter queue  (Route failed messages to the dead letter queue.)	hàng đợi chứa message xử lý thất bại	Tech	B2
message queue  (Use a message queue to decouple services.)	hàng đợi tin nhắn	Tech	B2
pub/sub  (Implement pub/sub for real-time updates.)	mô hình publish/subscribe	Tech	B2
caching strategy  (Define a caching strategy for hot data.)	chiến lược lưu cache	Tech	B2
CDN  (Serve static assets through a CDN.)	mạng phân phối nội dung (Content Delivery Network)	Tech	B2
load balancer  (The load balancer distributes traffic.)	cân bằng tải	Tech	B2
reverse proxy  (Nginx acts as a reverse proxy.)	proxy ngược	Tech	B2
blue-green deployment  (Use blue-green deployment to reduce downtime.)	triển khai song song hai môi trường để chuyển đổi an toàn	Tech	B2
canary release  (Roll out the change as a canary release.)	phát hành thử trên một phần nhỏ người dùng	Tech	B2
feature flag  (Hide the feature behind a feature flag.)	cờ bật/tắt tính năng	Tech	B2
A/B testing  (Run A/B testing for the new UI.)	thử nghiệm hai phương án với người dùng thực	Tech	B2
technical specification  (Write a technical specification first.)	đặc tả kỹ thuật	Tech	B2
system design  (Prepare for a system design interview.)	thiết kế hệ thống	Tech	B2
architecture decision record  (Document this in an architecture decision record.)	tài liệu ghi lại quyết định kiến trúc	Tech	B2
proactive  (Be proactive about raising blockers.)	chủ động	Vocabulary	B2
stakeholder alignment  (Achieve stakeholder alignment before starting.)	sự đồng thuận của các bên liên quan	Business	B2
cross-functional  (This requires a cross-functional team.)	liên chức năng, đa bộ phận	Business	B2
bandwidth  (I don't have bandwidth for that this week.)	năng lực / thời gian xử lý thêm việc  |  🇺🇸 🇬🇧 /ˈbændwɪdθ/	Vocabulary	B2
ownership  (Take full ownership of this feature.)	chịu trách nhiệm, làm chủ	Vocabulary	B2
accountability  (Accountability starts with clear expectations.)	trách nhiệm giải trình  |  🇺🇸 🇬🇧 /ə.ˌkaʊn.tə.ˈbɪl.ət.i/	Business	B2
trade-off  (Every design has a trade-off.)	sự đánh đổi	Vocabulary	B2
pragmatic  (Be pragmatic — ship first, refine later.)	thực dụng, thiết thực  |  🇺🇸 🇬🇧 /pɹæɡˈmætɪk/	Vocabulary	B2
iterative  (Take an iterative approach to building.)	lặp đi lặp lại, từng bước cải tiến  |  🇺🇸 🇬🇧 /ˈɪtəɹətɪv/	Vocabulary	B2
incremental  (Deliver value in incremental releases.)	tăng dần, từng bước nhỏ	Vocabulary	B2
holistic  (Take a holistic view of the system.)	toàn diện, tổng thể  |  🇺🇸 🇬🇧 /həʊˈlɪs.tɪk/	Vocabulary	B2
elaborate  (Could you elaborate on that point?)	trình bày chi tiết hơn  |  🇺🇸 🇬🇧 /ɪˈlæbəɹeɪt/	Meetings	B2
articulate  (He articulates complex ideas clearly.)	diễn đạt rõ ràng, mạch lạc  |  🇺🇸 /ɑːɹˈtɪk.jə.lət/  🇬🇧 /ɑː(ɹ)ˈtɪk.jʊ.lət/	Vocabulary	B2
constructive  (Give constructive feedback, not criticism.)	xây dựng, mang tính đóng góp  |  🇺🇸 🇬🇧 /kənˈstɹʌktɪv/	Vocabulary	B2
diplomatic  (Be diplomatic when giving tough feedback.)	khéo léo, tế nhị  |  🇺🇸 🇬🇧 /ˌdɪpləˈmætɪk/	Vocabulary	B2
assertive  (Be assertive when pushing back.)	quyết đoán, tự tin bày tỏ quan điểm  |  🇺🇸 🇬🇧 /əˈsɝtɪv/	Vocabulary	B2
ambiguous  (The requirements are still ambiguous.)	mơ hồ, không rõ ràng  |  🇺🇸 🇬🇧 /æmˈbɪɡjuəs/	Vocabulary	B2
straightforward  (The fix is fairly straightforward.)	đơn giản, thẳng thắn	Vocabulary	B2
summarize  (Please summarize the discussion.)	tóm tắt  |  🇺🇸 🇬🇧 /ˈsʌməˌɹaɪz/	Meetings	B2
paraphrase  (Let me paraphrase to confirm I understand.)	diễn đạt lại bằng lời khác	Meetings	B2
rephrase  (Could you rephrase the question?)	nói lại theo cách khác	Meetings	B2
concise  (Keep your PR description concise.)	ngắn gọn, súc tích  |  🇺🇸 🇬🇧 /kənˈsaɪs/	Vocabulary	B2
methodology  (Describe your testing methodology.)	phương pháp luận  |  🇺🇸 🇬🇧 /meθəˈdɒlədʒi/	Vocabulary	C1
paradigm  (Functional programming is a different paradigm.)	mô hình, hệ thống tư duy  |  🇺🇸 /ˈpeɪɹ.ə.daɪm/  🇬🇧 /ˈpæ.ɹə.daɪm/	Vocabulary	C1
heuristic  (Apply a heuristic to reduce search space.)	quy tắc kinh nghiệm, phép đơn giản hóa  |  🇺🇸 🇬🇧 /hjuˈɹɪstɪk/	Vocabulary	C1
empirical  (The result is based on empirical evidence.)	dựa trên thực nghiệm, thực chứng  |  🇺🇸 🇬🇧 /ɪmˈpɪɹɪkəl/	Vocabulary	C1
axiom  (Treat correctness as an axiom.)	tiên đề, điều hiển nhiên  |  🇺🇸 /ˈæks.i.əm/  🇬🇧 /ˈaks.ɪ.əm/	Vocabulary	C1
corollary  (A corollary of this is that latency rises.)	hệ quả tất yếu  |  🇺🇸 🇬🇧 /kɔˈɹoʊˌlɛɹi/	Vocabulary	C1
correlate  (Latency correlates with request size.)	tương quan, có liên hệ  |  🇺🇸 🇬🇧 /ˈkɒɹələt/	Vocabulary	C1
extrapolate  (Extrapolate the trend to estimate next year.)	ngoại suy, suy diễn từ dữ liệu có sẵn  |  🇺🇸 🇬🇧 /ɛkˈstɹæp.əˌleɪt/	Vocabulary	C1
substantiate  (Substantiate your claim with data.)	chứng minh, đưa ra bằng chứng  |  🇺🇸 🇬🇧 /səbˈstanʃɪeɪt/	Vocabulary	C1
postulate  (We can postulate that the bottleneck is I/O.)	đặt giả thuyết, giả định	Vocabulary	C1
converge  (The metrics converge after a few hours.)	hội tụ, tiến về một điểm  |  🇺🇸 🇬🇧 /kən.ˈvɜːdʒ/	Vocabulary	C1
diverge  (The two implementations diverge here.)	phân kỳ, tách ra  |  🇺🇸 🇬🇧 /daɪˈvɜːdʒ/	Vocabulary	C1
underpin  (Strong tests underpin a confident release.)	làm nền tảng, hỗ trợ  |  🇺🇸 /ˈʌn.dɚˌpɪn/  🇬🇧 /ˌʌn.dəˈpɪn/	Vocabulary	C1
premise  (The premise of this design is eventual consistency.)	tiền đề, giả định cơ sở  |  🇺🇸 🇬🇧 /ˈpɹɛ.mɪs/	Vocabulary	C1
inference  (Draw an inference from the profiling data.)	suy luận, kết luận rút ra  |  🇺🇸 🇬🇧 /ˈɪn.fə.ɹəns/	Vocabulary	C1
assertion  (This assertion fails when input is null.)	khẳng định, mệnh đề kiểm tra  |  🇺🇸 /əˈsɜɹʃən/  🇬🇧 /əˈsɜːʃən/	Vocabulary	C1
conjecture  (That is conjecture without evidence.)	phỏng đoán chưa được chứng minh  |  🇺🇸 /kənˈd͡ʒɛk.t͡ʃɚ/  🇬🇧 /kənˈd͡ʒɛk.t͡ʃə(ɹ)/	Vocabulary	C1
iterate  (Iterate rapidly and gather feedback.)	lặp lại có chủ đích để cải thiện  |  🇺🇸 🇬🇧 /ˈaɪtəɹeɪt/	Vocabulary	C1
meticulous  (Be meticulous when reviewing security code.)	tỉ mỉ, cẩn thận từng chi tiết  |  🇺🇸 🇬🇧 /mɨˈtɪkjuləs/	Vocabulary	C1
judicious  (Make judicious use of caching.)	sáng suốt, dùng đúng lúc đúng chỗ  |  🇺🇸 🇬🇧 /dʒuˈdɪʃ.əs/	Vocabulary	C1
astute  (She made an astute observation about the design.)	tinh tế, sắc sảo  |  🇺🇸 🇬🇧 /əsˈtjuːt/	Vocabulary	C1
discerning  (A discerning reviewer will catch that edge case.)	có nhãn quan, tinh tường  |  🇺🇸 🇬🇧 /dɪˈsɜːn.iŋ/	Vocabulary	C1
succinct  (Keep the commit message succinct.)	ngắn gọn và đầy đủ  |  🇺🇸 🇬🇧 /sə(k)ˈsɪŋkt/	Vocabulary	C1
verbose  (The logs are too verbose in production.)	dài dòng, quá nhiều thông tin  |  🇺🇸 /və˞ˈboʊs/  🇬🇧 /vəˈbəʊs/	Vocabulary	C1
eloquent  (He gave an eloquent explanation of the tradeoffs.)	hùng hồn, diễn đạt trôi chảy  |  🇺🇸 🇬🇧 /ˈɛl.əˌkwənt/	Vocabulary	C1
lucid  (Write a lucid design document.)	rõ ràng, dễ hiểu (văn phong)  |  🇺🇸 🇬🇧 /ˈl(j)uːsɪd/	Vocabulary	C1
cogent  (Present a cogent argument for the refactor.)	thuyết phục, chặt chẽ về lý luận  |  🇺🇸 /ˈko͡ʊd͡ʒn̩t/  🇬🇧 /ˈkə͡ʊd͡ʒn̩t/	Vocabulary	C1
prescient  (A prescient engineer anticipated the scaling issue.)	có tầm nhìn xa, nhìn trước được vấn đề  |  🇺🇸 /ˈpɹɛʃ(i)ənt/  🇬🇧 /ˈpɹiːʃɪənt/	Vocabulary	C1
agile mindset  (Adopt an agile mindset to embrace change.)	tư duy linh hoạt, thích ứng nhanh	Vocabulary	C1
lean methodology  (Apply lean methodology to cut waste.)	phương pháp tinh gọn, loại bỏ lãng phí	Business	C1
first principles  (Reason from first principles.)	tư duy từ nguyên lý cơ bản	Vocabulary	C1
devil's advocate  (Let me play devil's advocate here.)	người cố tình phản biện để kiểm tra lập luận	Vocabulary	C1
second-order effects  (Consider the second-order effects of this change.)	tác động gián tiếp, hậu quả bậc hai	Vocabulary	C1
counterfactual  (Consider the counterfactual scenario.)	kịch bản phản thực tế, điều gì sẽ xảy ra nếu ngược lại  |  🇺🇸 🇬🇧 /ˌkaʊntɚˈfæktʃuəl/	Vocabulary	C1
caveat  (There is one caveat: this only works at scale.)	điều kiện ngoại lệ, lưu ý quan trọng  |  🇺🇸 /-æt/  🇬🇧 /ˈkeɪ-/	Vocabulary	C1
stipulate  (The contract stipulates a 30-day notice.)	quy định rõ, ấn định điều khoản  |  🇺🇸 🇬🇧 /ˈstɪpjuˌleɪt/	Business	C1
hedge  (Hedge your estimate with uncertainty.)	phát biểu thận trọng, không cam kết hoàn toàn  |  🇺🇸 🇬🇧 /hɛdʒ/	Vocabulary	C1
qualify  (Let me qualify that statement.)	giới hạn phạm vi phát biểu, thêm điều kiện  |  🇺🇸 /ˈkwɑl.ɪ.faɪ/  🇬🇧 /ˈkwɒl.ɪ.faɪ/	Vocabulary	C1
nuanced  (The answer is more nuanced than a yes/no.)	có nhiều sắc thái, tinh tế	Vocabulary	C1
implication  (Consider the implications of this change.)	hàm ý, tác động ngầm  |  🇺🇸 🇬🇧 /ˌɪmpləˈkeɪʃən/	Vocabulary	C1
ramification  (Think through all ramifications before deciding.)	hệ lụy, hậu quả phái sinh  |  🇺🇸 🇬🇧 /ɹæmɪfɪˈkeɪʃən/	Vocabulary	C1
prerequisite  (Docker is a prerequisite for this setup.)	điều kiện tiên quyết  |  🇺🇸 🇬🇧 /pɹiːˈɹɛkwɪzɪt/	Vocabulary	C1
contingent  (The release is contingent on passing all tests.)	phụ thuộc vào, có điều kiện  |  🇺🇸 🇬🇧 /kənˈtɪn.dʒənt/	Vocabulary	C1
tentative  (We have a tentative release date of July 15.)	tạm thời, chưa chắc chắn  |  🇺🇸 🇬🇧 /ˈtɛntətɪv/	Vocabulary	C1
ambivalent  (I am ambivalent about adopting that library.)	lưỡng lự, không chắc nên chọn gì  |  🇺🇸 🇬🇧 /æmˈbɪv.ə.lənt/	Vocabulary	C1
equivocal  (His response was equivocal — neither yes nor no.)	mơ hồ, có thể hiểu theo nhiều cách  |  🇺🇸 /ɪˈkwɪvək(ə)l/  🇬🇧 /əˈkwɪvəkəl/	Vocabulary	C1
unequivocal  (The test failure is an unequivocal sign of a bug.)	rõ ràng, không thể nhầm lẫn  |  🇺🇸 🇬🇧 /ʌnɨˈkwɪvəkəl/	Vocabulary	C1
fiduciary  (The board has a fiduciary duty to shareholders.)	nghĩa vụ quản lý tài sản người khác, ủy thác  |  🇺🇸 🇬🇧 /fʌɪˈdjuːʃəɹi/	Business	C1
governance  (Strong governance prevents technical debt.)	quản trị, cơ chế kiểm soát  |  🇺🇸 🇬🇧 /ˈɡʌvənəns/	Business	C1
regulatory  (Ensure the product meets regulatory requirements.)	liên quan đến quy định pháp lý  |  🇺🇸 🇬🇧 /ˈɹɛɡjələtɹi/	Business	C1
vendor management  (Vendor management is part of the PM role.)	quản lý nhà cung cấp	Business	C1
SaaS  (We sell a SaaS product billed monthly.)	phần mềm dạng dịch vụ (Software as a Service)	Tech	C1
PaaS  (Heroku is a PaaS platform.)	nền tảng dạng dịch vụ (Platform as a Service)	Tech	C1
IaaS  (AWS EC2 is an IaaS offering.)	cơ sở hạ tầng dạng dịch vụ (Infrastructure as a Service)	Tech	C1
CAPEX  (Buying servers is CAPEX.)	chi phí đầu tư tài sản cố định (Capital Expenditure)	Business	C1
OPEX  (Cloud hosting is OPEX.)	chi phí vận hành (Operational Expenditure)	Business	C1
NPV  (Calculate the NPV of the project.)	giá trị hiện tại ròng (Net Present Value)	Business	C1
product-market fit  (We haven't found product-market fit yet.)	sự phù hợp giữa sản phẩm và thị trường	Business	C1
go-to-market  (Define the go-to-market strategy.)	chiến lược đưa sản phẩm ra thị trường	Business	C1
total addressable market  (Research the total addressable market first.)	tổng quy mô thị trường có thể tiếp cận	Business	C1
affect	tác động, ảnh hưởng  |  🇺🇸 🇬🇧 /əˈfɛkt/	Vocabulary	B1
allow	cho phép  |  🇺🇸 🇬🇧 /əˈlaʊ/	Vocabulary	B1
appear	xuất hiện, có vẻ như  |  🇺🇸 /əˈpiɹ/  🇬🇧 /əˈpiːɹ/	Vocabulary	B1
argue	tranh luận, lập luận  |  🇺🇸 /ˈɑɹ.ɡju/  🇬🇧 /ˈɑː.ɡjuː/	Vocabulary	B1
base	dựa trên, căn cứ vào  |  🇺🇸 🇬🇧 /beɪs/	Vocabulary	B1
cause	gây ra, nguyên nhân  |  🇺🇸 /kɔz/  🇬🇧 /kɔːz/	Vocabulary	B1
change	thay đổi  |  🇺🇸 🇬🇧 /tʃeɪndʒ/	Vocabulary	B1
choose	lựa chọn  |  🇺🇸 🇬🇧 /t͡ʃuːz/	Vocabulary	B1
claim	khẳng định, tuyên bố  |  🇺🇸 🇬🇧 /kleɪm/	Vocabulary	B1
contain	chứa đựng, bao gồm  |  🇺🇸 🇬🇧 /kənˈteɪn/	Vocabulary	B1
control	kiểm soát  |  🇺🇸 /kənˈt(ʃ)ɹoʊl/  🇬🇧 /kənˈtɹəʊl/	Vocabulary	B1
cost	chi phí, tốn  |  🇺🇸 /ˈkɔst/  🇬🇧 /ˈkɒst/	Vocabulary	B1
cover	bao quát, đề cập  |  🇺🇸 /ˈkʌvɚ/  🇬🇧 /ˈkʌvə/	Vocabulary	B1
differ	khác nhau  |  🇺🇸 /ˈdɪfɚ/  🇬🇧 /ˈdɪfə/	Vocabulary	B1
discover	khám phá, phát hiện  |  🇺🇸 /dɪsˈkʌvɚ/  🇬🇧 /dɪsˈkʊvə/	Vocabulary	B1
experience	trải nghiệm, kinh nghiệm  |  🇺🇸 /ɪkˈspɪɹ.i.əns/  🇬🇧 /ɪkˈspɪə.ɹɪəns/	Vocabulary	B1
fail	thất bại, không hoạt động  |  🇺🇸 🇬🇧 /feɪl/	Vocabulary	B1
feel	cảm thấy  |  🇺🇸 🇬🇧 /fiːl/	Vocabulary	B1
find	tìm thấy, nhận thấy  |  🇺🇸 🇬🇧 /faɪnd/	Vocabulary	B1
follow	theo dõi, thực hiện theo  |  🇺🇸 /ˈfɑloʊ/  🇬🇧 /ˈfɒləʊ/	Vocabulary	B1
gain	đạt được, thu được  |  🇺🇸 🇬🇧 /ɡeɪn/	Vocabulary	B1
happen	xảy ra  |  🇺🇸 🇬🇧 /ˈhæpən/	Vocabulary	B1
help	giúp đỡ  |  🇺🇸 🇬🇧 /hɛlp/	Vocabulary	B1
hold	giữ, nắm giữ  |  🇺🇸 /hoʊld/  🇬🇧 /həʊld/	Vocabulary	B1
include	bao gồm  |  🇺🇸 🇬🇧 /ɪnˈkluːd/	Vocabulary	B1
influence	ảnh hưởng, tác động  |  🇺🇸 🇬🇧 /ˈɪn.flu.əns/	Vocabulary	B1
keep	giữ, duy trì  |  🇺🇸 🇬🇧 /kiːp/	Vocabulary	B1
lack	thiếu, thiếu hụt  |  🇺🇸 /læk/  🇬🇧 /lak/	Vocabulary	B1
lead	dẫn đến, lãnh đạo  |  🇺🇸 🇬🇧 /lɛd/	Vocabulary	B1
learn	học, học hỏi  |  🇺🇸 /lɝn/  🇬🇧 /lɜːn/	Vocabulary	B1
lose	mất, thất bại  |  🇺🇸 🇬🇧 /luːz/	Vocabulary	B1
measure	đo lường, biện pháp  |  🇺🇸 /ˈmɛʒɚ/  🇬🇧 /ˈmɛʒə/	Vocabulary	B1
meet	đáp ứng, gặp gỡ  |  🇺🇸 /mit/  🇬🇧 /miːt/	Vocabulary	B1
mention	đề cập  |  🇺🇸 🇬🇧 /ˈmɛnʃən/	Vocabulary	B1
miss	bỏ lỡ, thiếu  |  🇺🇸 🇬🇧 /mɪs/	Vocabulary	B1
move	di chuyển, thay đổi  |  🇺🇸 🇬🇧 /muːv/	Vocabulary	B1
need	cần, nhu cầu  |  🇺🇸 🇬🇧 /niːd/	Vocabulary	B1
offer	đề nghị, cung cấp  |  🇺🇸 /ˈɔfɚ/  🇬🇧 /ˈɑfɚ/	Vocabulary	B1
open	mở, triển khai  |  🇺🇸 /ˈoʊ.pən/  🇬🇧 /ˈəʊ.pən/	Vocabulary	B1
operate  (The service operates on port 443.)	vận hành, hoạt động  |  🇺🇸 /ˈɑpəɹeɪt/  🇬🇧 /ˈɒpəɹeɪt/	Tech	B1
own	sở hữu, chịu trách nhiệm  |  🇺🇸 /ˈoʊn/  🇬🇧 /ˈəʊn/	Vocabulary	B1
pass	thông qua, vượt qua  |  🇺🇸 [pʰaːs]  🇬🇧 [pʰäːs]	Vocabulary	B1
prevent  (Use a mutex to prevent race conditions.)	ngăn chặn  |  🇺🇸 🇬🇧 /pɹəˈvɛnt/	Tech	B1
protect  (Protect the endpoint with auth middleware.)	bảo vệ  |  🇺🇸 🇬🇧 /pɹəˈtɛkt/	Tech	B1
prove	chứng minh  |  🇺🇸 🇬🇧 /pɹuːv/	Vocabulary	B1
reach	đạt đến, tiếp cận  |  🇺🇸 🇬🇧 /ɹiːt͡ʃ/	Vocabulary	B1
realize	nhận ra, thực hiện  |  🇺🇸 /ˈɹi.ə.laɪz/  🇬🇧 /ˈɹɪə.laɪz/	Vocabulary	B1
recognize	nhận ra, công nhận  |  🇺🇸 🇬🇧 /ˈɹɛkənaɪz/	Vocabulary	B1
rely  (We rely on this service for auth.)	dựa vào, phụ thuộc  |  🇺🇸 🇬🇧 /ɹɪˈlaɪ/	Tech	B1
replace  (Replace the deprecated method.)	thay thế  |  🇺🇸 🇬🇧 /ɹɪˈpleɪs/	Tech	B1
result  (The refactor resulted in 30% faster queries.)	dẫn đến, kết quả  |  🇺🇸 🇬🇧 /ɹɪˈzʌlt/	Vocabulary	B1
reveal	tiết lộ, cho thấy  |  🇺🇸 🇬🇧 /ɹəˈviːl/	Vocabulary	B1
seem	có vẻ như  |  🇺🇸 🇬🇧 /siːm/	Vocabulary	B1
serve  (This function serves a single purpose.)	phục vụ  |  🇺🇸 /sɝv/  🇬🇧 /sɜːv/	Tech	B1
set  (Set the environment variable before running.)	đặt, thiết lập  |  🇺🇸 🇬🇧 /sɛt/	Tech	B1
share  (Share your screen during the demo.)	chia sẻ  |  🇺🇸 /ʃɛəɹ/  🇬🇧 /ʃɛə/	Meetings	B1
show  (The dashboard shows real-time metrics.)	hiển thị, cho thấy  |  🇺🇸 /ʃoʊ/  🇬🇧 /ʃəʊ/	Tech	B1
spend	dành, tiêu  |  🇺🇸 🇬🇧 /spɛnd/	Vocabulary	B1
stay  (Stay on the main branch for now.)	ở lại, duy trì  |  🇺🇸 🇬🇧 /steɪ/	Tech	B1
strengthen	củng cố, tăng cường  |  🇺🇸 🇬🇧 /ˈstɹɛŋ(k)θən/	Vocabulary	B1
study	nghiên cứu, học  |  🇺🇸 🇬🇧 /ˈstʌdi/	Vocabulary	B1
teach	dạy, hướng dẫn  |  🇺🇸 🇬🇧 /tiːt͡ʃ/	Vocabulary	B1
tend  (Large payloads tend to cause timeouts.)	có xu hướng  |  🇺🇸 🇬🇧 /tɛnd/	Tech	B1
turn	chuyển thành, quay  |  🇺🇸 /tɝn/  🇬🇧 /tɜːn/	Vocabulary	B1
understand	hiểu  |  🇺🇸 /ˌʌndɚˈstænd/  🇬🇧 /(ˌ)ʌndəˈstænd/	Vocabulary	B1
watch  (Watch the logs for errors.)	theo dõi, xem  |  🇺🇸 /wɑt͡ʃ/  🇬🇧 /wɒt͡ʃ/	Tech	B1
work	hoạt động, làm việc  |  🇺🇸 /wəik/  🇬🇧 /wɜːk/	Vocabulary	B1
worry  (Don't worry — the tests will catch it.)	lo lắng  |  🇺🇸 /ˈwɝɹi/  🇬🇧 /ˈwɒɹi/	Vocabulary	B1
ability	khả năng  |  🇺🇸 🇬🇧 /əˈ.bɪl.ɪ.ti/	Vocabulary	B1
action	hành động  |  🇺🇸 🇬🇧 /ˈæk.ʃən/	Vocabulary	B1
addition	bổ sung, thêm vào  |  🇺🇸 🇬🇧 /æˈdɪʃən/	Vocabulary	B1
advantage	lợi thế, ưu điểm  |  🇺🇸 /ədˈvæn.tɪdʒ/  🇬🇧 /ədˈvɑːn.tɪdʒ/	Vocabulary	B1
agreement	sự đồng ý, thỏa thuận  |  🇺🇸 🇬🇧 /əˈɡɹiːmənt/	Vocabulary	B1
amount	số lượng, mức  |  🇺🇸 🇬🇧 /əˈmaʊnt/	Vocabulary	B1
analysis	phân tích  |  🇺🇸 🇬🇧 /əˈnælɪsɪs/	Vocabulary	B1
article	bài viết, điều khoản  |  🇺🇸 /ˈɑɹtəkl̩/  🇬🇧 /ˈɑːtɪkəl/	Vocabulary	B1
attention	sự chú ý  |  🇺🇸 🇬🇧 /əˈtɛn.ʃən/	Vocabulary	B1
attitude	thái độ  |  🇺🇸 /ˈætɪtud/  🇬🇧 /ˈætɪˌtjuːd/	Vocabulary	B1
audience	đối tượng, khán giả  |  🇺🇸 🇬🇧 /ˈɔːdi.əns/	Vocabulary	B1
author	tác giả  |  🇺🇸 /ˈɔ.θɚ/  🇬🇧 /ˈɔː.θə/	Vocabulary	B1
benefit	lợi ích  |  🇺🇸 /ˈbɛn.ə.fɪt/  🇬🇧 /ˈbɛn.ɪ.fɪt/	Vocabulary	B1
challenge	thách thức  |  🇺🇸 🇬🇧 /ˈtʃæl.əndʒ/	Vocabulary	B1
characteristic	đặc điểm, đặc trưng  |  🇺🇸 🇬🇧 /ˌkæɹəktəˈɹɪstɪk/	Vocabulary	B1
choice	sự lựa chọn  |  🇺🇸 🇬🇧 /tʃɔɪs/	Vocabulary	B1
community	cộng đồng  |  🇺🇸 🇬🇧 /k(ə)ˈmjunəti/	Vocabulary	B1
comparison	so sánh  |  🇺🇸 🇬🇧 /kəmˈpæɹɪsən/	Vocabulary	B1
competition	cạnh tranh  |  🇺🇸 /ˌkɑːmpəˈtɪʃən/  🇬🇧 /ˌkɒmpəˈtɪʃən/	Vocabulary	B1
conclusion	kết luận  |  🇺🇸 🇬🇧 /kənˈkluːʒən/	Vocabulary	B1
condition  (The service starts only if the condition is met.)	điều kiện  |  🇺🇸 🇬🇧 /kənˈdɪʃən/	Tech	B1
conflict	xung đột  |  🇺🇸 🇬🇧 /kənˈflɪkt/	Tech	B1
connection	kết nối  |  🇺🇸 🇬🇧 /kəˈnɛkʃən/	Tech	B1
consequence	hậu quả  |  🇺🇸 /ˈkɑnsɪkwəns/  🇬🇧 /ˈkɒnsɪkwɛns/	Vocabulary	B1
content	nội dung  |  🇺🇸 🇬🇧 /kənˈtɛnt/	Vocabulary	B1
debate	tranh luận, thảo luận  |  🇺🇸 🇬🇧 /dɪˈbeɪt/	Vocabulary	B1
demand	nhu cầu, yêu cầu  |  🇺🇸 /dəˈmænd/  🇬🇧 /dɪˈmɑːnd/	Business	B1
detail  (The spec lacks implementation details.)	chi tiết  |  🇺🇸 /dɪˈteɪl/  🇬🇧 /ˈdiːteɪl/	Vocabulary	B1
development	sự phát triển  |  🇺🇸 🇬🇧 /dɪˈvɛləpmənt/	Vocabulary	B1
difference	sự khác biệt  |  🇺🇸 🇬🇧 /ˈdɪfəɹən(t)s/	Vocabulary	B1
difficulty	khó khăn  |  🇺🇸 🇬🇧 /ˈdɪfɪkəlti/	Vocabulary	B1
discussion  (Let's open a discussion thread for this.)	cuộc thảo luận  |  🇺🇸 /dɪˈskʌʃən/  🇬🇧 /dɪsˈkʊʃən/	Meetings	B1
economy	nền kinh tế  |  🇺🇸 /iːˈkɑn.ə.mi/  🇬🇧 /iːˈkɒn.ə.mi/	Business	B1
education	giáo dục  |  🇺🇸 🇬🇧 /ˌɛdjʊˈkeɪʃn̩/	Vocabulary	B1
effect	hiệu ứng, tác động  |  🇺🇸 /əˈfɛkt/  🇬🇧 /ɪˈfɛkt/	Vocabulary	B1
element	thành phần, yếu tố  |  🇺🇸 🇬🇧 /ˈɛlɪmənt/	Vocabulary	B1
energy	năng lượng  |  🇺🇸 /ˈɛnɚd͡ʒi/  🇬🇧 /ˈɛnəd͡ʒi/	Vocabulary	B1
evidence	bằng chứng  |  🇺🇸 🇬🇧 [ˈɛvəɾəns]	Vocabulary	B1
example	ví dụ  |  🇺🇸 🇬🇧 /əɡˈzæmpl̩/	Vocabulary	B1
fact	sự thật, dữ liệu  |  🇺🇸 🇬🇧 /fækt/	Vocabulary	B1
failure	thất bại, sự cố  |  🇺🇸 🇬🇧 /ˈfeɪl.jɚ/	Tech	B1
field	lĩnh vực, trường dữ liệu  |  🇺🇸 /fild/  🇬🇧 /fiːld/	Tech	B1
force	buộc, lực  |  🇺🇸 /fɔɹs/  🇬🇧 /fɔːs/	Tech	B1
foundation	nền tảng, cơ sở  |  🇺🇸 🇬🇧 /faʊnˈdeɪʃən/	Vocabulary	B1
function  (This utility function handles retries.)	hàm, chức năng  |  🇺🇸 /ˈfʌŋkʃən/  🇬🇧 /ˈfʌŋ(k)ʃən/	Tech	B1
